462	78
462	209
462	725
462	726
466	58
466	59
470	24
470	26
470	48
470	77
470	86
470	209
470	210
470	211
470	237
470	319
470	320
470	393
470	594
470	766
470	767
470	768
470	769
470	770
470	771
472	772
479	283
481	77
485	353
487	728
489	755
489	756
490	730
490	731
490	732
490	733
492	538
494	36
495	63
495	632
511	24
511	26
511	83
511	135
511	181
511	209
511	210
511	239
511	241
511	242
511	288
511	392
511	396
511	435
511	639
511	641
511	757
511	758
511	759
511	760
511	761
511	762
511	763
511	764
511	765
512	86
512	559
512	751
512	752
512	753
512	754
517	1
517	24
517	26
517	28
517	58
517	60
517	72
517	75
517	77
517	79
517	80
517	81
517	82
517	83
517	86
517	367
517	538
517	751
517	975
517	976
519	5
519	23
519	24
519	26
519	28
519	48
519	59
519	60
519	63
519	65
519	68
519	71
519	72
519	75
519	77
519	78
519	79
519	135
519	209
519	248
519	288
519	399
519	751
519	789
519	790
519	791
519	792
519	793
519	794
519	795
519	796
519	797
519	798
519	799
519	800
519	801
523	30
523	86
525	7
528	50
528	59
528	86
528	388
528	802
528	803
528	804
528	805
528	806
528	807
528	808
528	809
528	810
528	811
528	812
528	813
528	814
528	815
528	816
528	817
528	818
528	819
528	820
528	821
528	822
528	823
528	824
528	825
528	826
528	827
528	828
528	829
528	830
528	831
528	832
528	833
530	48
530	61
530	83
530	95
530	168
530	288
530	525
530	632
530	652
530	803
530	804
530	1012
530	1013
530	1014
530	1015
531	6
531	9
531	392
531	775
533	6
533	7
533	8
533	9
535	14
537	1078
538	14
538	30
538	632
538	806
538	1635
538	1636
539	1
539	14
539	786
540	834
540	1078
540	1399
540	1400
541	14
543	140
543	278
543	295
543	298
543	326
543	388
543	462
543	487
543	806
543	1365
543	1396
543	1417
543	1418
543	1419
543	1420
543	1421
543	1422
543	1423
543	1424
543	1425
543	1426
543	1427
543	1428
543	1429
543	1430
543	1431
543	1432
543	1433
546	894
548	18
548	834
551	1
553	14
553	18
553	834
554	1
554	17
554	22
554	930
555	14
556	69
556	317
556	364
556	647
556	657
556	928
557	14
558	835
559	14
559	326
559	1361
559	1362
559	1363
559	1364
559	1365
563	912
566	14
567	921
571	1
571	2
571	3
571	14
571	186
571	1051
571	1063
572	381
572	916
572	917
572	918
574	22
574	30
574	70
574	1050
574	1285
575	14
575	937
575	947
575	980
575	982
575	983
575	988
575	989
575	992
575	1002
575	1064
576	834
576	933
577	836
579	16
579	1010
579	1011
580	11
580	14
583	929
584	14
584	204
584	834
584	937
584	938
584	939
584	940
584	941
584	942
584	943
584	944
584	945
584	946
584	947
584	948
584	949
584	950
585	16
585	36
585	313
585	1016
585	1017
585	1018
585	1019
587	14
590	3
590	19
590	919
590	920
596	927
600	16
600	1051
600	1052
600	1053
601	14
601	18
603	650
603	923
603	924
603	925
603	926
606	14
606	834
606	980
606	982
606	1002
609	14
610	30
610	1072
611	12
611	1375
611	1376
611	1377
611	1378
611	1379
611	1380
611	1381
611	1382
611	1383
613	30
616	13
616	934
616	935
616	936
617	28
617	81
617	82
617	83
617	95
617	464
617	471
617	476
617	477
617	479
617	480
617	487
617	488
617	489
617	490
617	491
617	492
617	494
617	499
617	500
617	503
617	507
617	509
617	511
617	517
617	518
617	519
617	521
617	523
617	788
617	951
617	952
617	953
617	954
617	955
617	956
617	957
617	958
617	959
617	960
617	961
617	962
617	963
617	964
617	965
617	966
617	967
617	968
617	969
617	970
617	971
617	972
617	973
617	974
618	834
618	1036
618	1037
619	14
620	12
620	14
620	980
620	1007
621	28
621	834
622	1073
622	1074
622	1075
622	1076
622	1077
624	834
625	14
626	1
626	2
626	3
626	14
626	19
626	139
626	186
626	930
626	1051
626	1063
626	1274
626	1275
626	1276
626	1277
626	1278
626	1279
630	14
634	14
634	1005
634	1051
634	1278
634	1454
634	1455
634	1456
635	834
635	937
635	938
635	947
635	977
635	978
635	979
635	980
635	981
635	982
635	983
635	984
635	985
635	986
635	987
635	988
635	989
635	990
635	991
635	992
635	993
635	994
635	995
635	996
635	997
635	998
635	999
635	1000
635	1001
635	1002
635	1003
635	1004
635	1005
635	1006
636	11
640	834
640	980
640	1007
640	1008
640	1009
642	1
642	11
642	17
642	834
642	1054
642	1065
642	1066
642	1067
642	1068
642	1069
642	1070
642	1071
643	1054
643	1055
646	1396
649	1050
651	1063
651	1472
652	1584
653	14
654	14
654	978
654	980
654	982
654	983
654	984
654	985
654	986
654	989
654	1034
654	1035
655	999
655	1338
656	14
660	13
660	14
660	78
661	13
664	834
664	980
664	1002
665	13
665	936
667	1059
667	1060
667	1061
672	949
672	1272
673	1
675	14
675	485
675	496
675	1444
675	1445
675	1446
675	1517
675	1518
675	1519
675	1520
675	1521
675	1522
675	1523
675	1524
675	1525
675	1526
675	1527
675	1528
676	82
676	367
676	492
676	1027
676	1054
676	1171
676	1436
676	1437
676	1438
676	1439
676	1440
676	1441
676	1442
676	1443
676	1444
676	1445
676	1446
676	1447
676	1448
676	1449
676	1450
676	1451
676	1452
676	1453
677	13
677	14
678	1
678	2
678	19
680	14
680	1366
682	10
682	1061
684	1
685	14
691	28
691	30
691	1056
691	1057
691	1058
698	1
698	3
698	14
698	21
698	23
698	95
698	139
698	209
698	212
698	765
698	1050
698	1061
698	1354
698	1355
698	1356
698	1357
698	1358
698	1359
698	1360
699	20
699	1061
700	1
700	14
700	30
700	930
700	1061
701	291
701	1273
702	63
702	64
702	72
702	1280
702	1281
702	1282
702	1283
702	1284
704	1020
707	23
707	30
707	77
707	86
707	168
707	400
707	632
707	1471
708	70
708	448
710	68
712	173
712	240
712	291
712	610
712	1016
712	1416
714	23
714	24
714	89
714	184
714	307
714	622
717	632
720	63
720	254
720	460
720	1165
720	1384
720	1385
720	1386
720	1387
720	1388
720	1389
720	1390
720	1391
720	1392
720	1393
720	1394
720	1395
722	6
722	8
722	181
722	209
722	1477
727	82
727	192
727	193
727	274
727	277
727	331
727	381
727	594
727	599
727	1367
727	1368
727	1369
727	1370
727	1371
727	1372
727	1373
727	1374
728	775
730	29
730	31
730	83
730	86
730	311
730	429
730	675
730	774
730	1081
730	1134
730	1286
730	1287
730	1288
730	1289
730	1290
730	1291
730	1292
730	1293
730	1294
730	1295
730	1296
730	1297
730	1298
730	1299
730	1300
730	1301
730	1302
730	1303
730	1304
730	1305
730	1306
730	1307
730	1308
730	1309
730	1310
730	1311
730	1312
730	1313
730	1314
730	1315
730	1316
730	1317
730	1318
730	1319
730	1320
730	1321
730	1322
730	1323
730	1324
730	1325
730	1326
730	1327
730	1328
730	1329
730	1330
730	1331
730	1332
730	1333
730	1334
730	1335
730	1336
731	23
731	26
731	77
731	86
731	212
731	394
731	1474
731	1475
731	1476
732	354
740	5
740	24
740	135
740	209
740	210
740	212
740	241
740	244
740	288
740	327
740	394
740	618
740	621
740	622
740	627
740	660
740	704
740	769
740	798
740	821
740	1046
740	1283
740	1339
740	1340
740	1341
740	1342
740	1343
740	1344
740	1345
740	1346
740	1347
740	1348
740	1349
740	1350
740	1351
740	1352
741	93
741	1337
743	140
743	1649
743	1650
743	1651
745	1686
745	1687
750	1353
756	608
760	24
760	77
760	79
760	86
762	24
762	209
771	214
771	1530
771	1531
773	23
773	26
773	30
773	48
773	60
773	61
773	75
773	77
773	78
773	79
773	80
773	81
773	83
773	86
773	88
773	95
773	110
773	168
773	237
773	273
773	288
773	304
773	400
773	452
773	619
773	621
773	704
773	716
773	798
773	821
773	1105
773	1125
773	1128
773	1195
773	1213
773	1284
773	1351
773	1415
773	1478
773	1479
773	1480
773	1481
773	1482
773	1483
773	1484
773	1485
773	1486
773	1487
773	1488
773	1489
773	1490
773	1491
773	1492
773	1493
773	1494
773	1495
773	1496
773	1497
773	1498
773	1499
773	1500
773	1501
773	1502
773	1503
773	1504
773	1505
773	1506
773	1507
773	1508
773	1509
774	1457
774	1458
774	1459
774	1460
782	1397
782	1398
786	110
789	355
789	1512
790	24
790	62
790	72
790	135
790	210
790	244
790	569
790	622
790	765
790	773
790	778
790	1513
790	1514
790	1515
790	1516
793	1180
793	1181
793	1184
793	1467
793	1468
793	1469
794	5
794	24
794	26
794	70
794	209
794	210
794	212
794	239
794	241
794	242
794	243
794	244
794	245
794	246
794	622
794	639
794	704
794	821
794	914
794	1299
794	1302
794	1434
794	1435
796	59
796	65
796	69
796	71
796	77
796	86
796	292
796	629
796	1401
797	32
797	77
797	83
797	192
797	210
797	354
797	364
797	384
797	390
797	393
797	525
797	1128
797	1352
797	1402
797	1403
797	1404
797	1405
797	1406
797	1407
797	1408
797	1409
797	1410
797	1411
797	1412
797	1413
797	1414
798	86
798	1470
801	30
801	77
801	452
801	1415
805	476
805	1473
806	6
807	1566
808	8
808	828
810	1
810	23
810	30
810	48
810	58
810	62
810	65
810	70
810	72
810	76
810	173
810	288
810	292
810	639
810	673
810	1126
810	1128
810	1134
810	2269
810	2270
810	2271
810	2272
811	24
811	26
811	70
811	86
811	88
811	102
811	209
811	210
811	212
811	241
811	243
811	246
811	247
811	266
811	319
811	320
811	394
811	429
811	622
811	632
811	660
811	678
811	707
811	711
811	716
811	889
811	1125
811	1143
811	1302
811	1555
811	1556
811	1557
811	1558
811	1559
811	1560
811	1561
811	1562
811	1563
811	1564
811	1565
813	30
813	1713
820	77
822	62
822	1713
822	1852
822	1853
823	23
823	24
823	26
823	62
823	65
823	70
823	77
823	79
823	86
823	88
823	89
823	111
823	173
823	209
823	210
823	211
823	212
823	242
823	271
823	311
823	319
823	429
823	569
823	610
823	622
823	696
823	704
823	769
823	914
823	1105
823	1126
823	1128
823	1134
823	1147
823	1299
823	1302
823	1495
823	1532
823	1533
823	1534
823	1535
823	1536
823	1537
823	1538
823	1539
823	1540
823	1541
823	1542
823	1543
823	1544
831	1657
832	36
832	136
832	162
832	181
832	192
832	228
832	229
832	230
832	422
832	424
832	458
832	1461
832	1462
832	1463
832	1464
832	1465
832	1466
834	23
834	77
834	78
834	1550
834	1551
836	30
836	1510
840	33
840	209
840	212
840	353
840	354
840	621
840	1414
840	1655
840	1656
843	1529
844	1714
845	192
845	352
847	28
847	70
847	83
847	95
847	1128
847	1320
847	1511
850	33
850	180
855	1569
856	30
859	23
859	28
859	67
859	77
859	78
859	450
859	452
859	577
859	625
859	672
859	856
859	1125
859	1128
859	1574
859	1575
859	1576
859	1577
859	1578
859	1579
859	1580
859	1581
859	1582
859	1583
862	632
862	1857
866	26
866	77
866	79
866	83
866	86
866	209
866	277
866	290
866	1545
866	1546
873	67
873	73
873	180
873	1585
873	1586
875	1
875	24
875	73
875	193
875	288
875	352
875	895
875	1062
875	1547
875	1548
875	1549
876	86
881	24
881	26
881	48
881	86
881	133
881	210
881	239
881	428
881	440
884	70
884	1553
884	1554
885	1302
885	1742
886	30
886	1861
886	1862
887	89
890	6
890	65
890	86
890	307
890	632
891	1648
895	78
895	538
895	1029
895	1176
895	1567
895	1568
903	1634
905	24
905	77
905	82
905	107
905	354
905	1461
907	78
907	1552
910	83
910	86
910	836
910	1680
910	1682
910	1683
910	1684
913	390
913	1698
920	58
920	1633
922	30
922	266
922	1570
927	180
927	273
927	843
927	1701
927	1702
927	1703
927	1704
927	1705
927	1706
928	1926
928	1927
928	1928
928	1929
928	1930
928	1931
928	1932
928	1933
928	1934
928	1935
928	1936
928	1937
928	1938
928	1939
928	1940
928	1941
928	1942
928	1943
931	28
931	83
931	95
931	1700
932	23
932	30
932	72
932	1561
932	1572
932	1573
933	1175
933	1986
935	23
935	83
935	89
935	95
935	135
935	210
935	283
935	353
935	390
935	1644
935	1645
935	1646
935	1647
940	1643
941	1641
941	1642
943	1885
946	1571
951	1100
951	1654
952	1632
953	30
953	70
957	23
957	180
957	192
957	1561
958	59
958	81
958	1587
959	81
959	82
959	326
959	367
959	381
959	612
959	1026
959	1440
959	1588
959	1589
959	1590
959	1591
959	1592
959	1593
959	1594
959	1595
959	1596
959	1597
959	1598
959	1599
959	1600
959	1601
959	1602
959	1603
959	1604
959	1605
959	1606
959	1607
959	1608
959	1609
959	1610
959	1611
959	1612
959	1613
959	1614
959	1615
959	1616
959	1617
959	1618
959	1619
959	1620
959	1621
959	1622
959	1623
959	1624
959	1625
959	1626
959	1627
959	1628
959	1629
959	1630
959	1631
961	62
963	5
963	24
963	26
963	58
963	61
963	63
963	65
963	70
963	73
963	83
963	89
963	210
963	212
963	219
963	271
963	390
963	452
963	455
963	1680
963	1681
976	152
976	228
976	761
976	1658
976	1659
982	24
982	26
982	65
982	77
982	86
982	210
982	211
982	307
982	389
982	390
987	1688
990	5
990	30
990	58
990	69
990	239
990	271
990	1146
990	1699
998	28
998	30
998	78
998	1174
998	1671
998	1672
998	1673
998	1674
998	1675
998	1676
998	1677
998	1678
998	1679
999	1637
999	1638
999	1639
999	1640
1000	1663
1000	1664
1002	1669
1003	35
1003	799
1003	1652
1003	1653
1004	35
1004	1653
1004	1708
1005	34
1005	1725
1011	61
1011	65
1011	77
1013	28
1013	30
1013	61
1013	62
1013	180
1013	192
1013	1773
1013	1774
1013	1775
1013	1776
1013	1777
1013	1778
1013	1779
1013	1780
1015	191
1015	1670
1019	381
1019	2041
1021	28
1021	30
1021	180
1021	273
1022	381
1022	610
1024	1
1024	5
1024	24
1024	26
1024	28
1024	30
1024	52
1024	58
1024	59
1024	61
1024	63
1024	65
1024	67
1024	68
1024	70
1024	71
1024	72
1024	73
1024	77
1024	78
1024	79
1024	81
1024	82
1024	83
1024	93
1024	124
1024	135
1024	168
1024	173
1024	184
1024	210
1024	219
1024	239
1024	240
1024	247
1024	283
1024	310
1024	323
1024	330
1024	367
1024	368
1024	381
1024	386
1024	387
1024	388
1024	390
1024	452
1024	455
1024	462
1024	537
1024	538
1024	610
1024	629
1024	639
1024	653
1024	699
1024	716
1024	751
1024	835
1024	1026
1024	1027
1024	1166
1024	1279
1024	1601
1024	1629
1024	1680
1024	1747
1024	1748
1024	1749
1024	1750
1024	1751
1024	1752
1024	1753
1024	1754
1024	1755
1024	1756
1024	1757
1024	1758
1024	1759
1024	1760
1024	1761
1025	30
1025	180
1025	1884
1029	23
1029	73
1029	75
1029	86
1029	1660
1029	1661
1029	1662
1030	30
1030	1689
1030	1690
1034	30
1034	36
1034	353
1034	1741
1035	6
1039	1568
1039	1707
1040	1020
1040	1665
1040	1666
1040	1667
1040	1668
1042	23
1042	392
1042	396
1042	410
1042	435
1042	440
1042	585
1042	609
1042	762
1042	765
1042	838
1042	1421
1042	1693
1042	1694
1042	1695
1042	1696
1042	1697
1044	36
1049	192
1049	461
1049	1572
1049	1800
1053	2015
1053	2016
1054	1419
1055	1691
1055	1692
1059	1685
1060	28
1060	83
1060	95
1060	450
1060	898
1060	1733
1060	1734
1064	30
1065	6
1065	30
1065	36
1065	804
1065	1735
1065	1736
1065	1737
1065	1738
1068	347
1068	2128
1068	2129
1068	2130
